year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo,by
2022,36109,1,52,42,2,4,0.01125227101147174,156200,2657.050048828125,215.7899932861328,1157840,NA,NA,NA,NA,1
2022,36109,1,52,42,2,5,0.11285914480686188,780049,32261.30078125,215.7899932861328,1157840,NA,NA,NA,NA,1
2022,36109,1,52,46,1,1,0.16979454457759857,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,52,46,1,2,0,0,0,41.950199127197266,200952,NA,NA,NA,NA,1
2022,36109,1,52,46,1,3,0.06658773869276047,329087,7667.31005859375,41.950199127197266,200952,NA,NA,NA,NA,1
2022,36109,1,52,46,1,4,0.0048047169111669,27109.80078125,461.1520080566406,41.950199127197266,200952,NA,NA,NA,NA,1
2022,36109,1,52,46,1,5,0.04596634209156036,135384,5599.2099609375,41.950199127197266,200952,NA,NA,NA,NA,1
2022,36109,1,52,46,2,1,0.5347974300384521,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,52,46,2,2,0,0,0,258.4580078125,1075990,NA,NA,NA,NA,1
2022,36109,1,52,46,2,3,0.32536423206329346,1762090,41054.3984375,258.4580078125,1075990,NA,NA,NA,NA,1
2022,36109,1,52,46,2,4,0.02004676312208175,145159,2469.22998046875,258.4580078125,1075990,NA,NA,NA,NA,1
2022,36109,1,52,46,2,5,0.2179001420736313,724909,29980.80078125,258.4580078125,1075990,NA,NA,NA,NA,1
2022,36109,1,52,47,1,1,4.23553487053141e-4,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,52,47,1,2,0,0,0,0.36656999588012695,213.82400512695313,NA,NA,NA,NA,1
2022,36109,1,52,47,1,3,4.976657219231129e-4,350.1669921875,8.158430099487305,0.36656999588012695,213.82400512695313,NA,NA,NA,NA,1
2022,36109,1,52,47,1,4,2.3986056476132944e-5,28.84630012512207,0.49069198966026306,0.36656999588012695,213.82400512695313,NA,NA,NA,NA,1
2022,36109,1,52,47,1,5,4.4513525790534914e-4,144.05599975585938,5.957859992980957,0.36656999588012695,213.82400512695313,NA,NA,NA,NA,1
2022,36109,1,52,47,2,1,0.4094730019569397,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,52,47,2,2,0,0,0,225.11300659179688,848204,NA,NA,NA,NA,1
2022,36109,1,52,47,2,3,0.20760884881019592,1389050,32363.19921875,225.11300659179688,848204,NA,NA,NA,NA,1
2022,36109,1,52,47,2,4,0.01333796605467796,114428,1946.489990234375,225.11300659179688,848204,NA,NA,NA,NA,1
2022,36109,1,52,47,2,5,0.13532744348049164,571445,23633.900390625,225.11300659179688,848204,NA,NA,NA,NA,1
2022,36109,1,52,47,3,1,0.02497680112719536,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,52,47,3,2,0,0,0,0.3098909854888916,1842.510009765625,NA,NA,NA,NA,1
2022,36109,1,52,47,3,3,0.062507733702659607,3017.3798828125,70.3010025024414,0.3098909854888916,1842.510009765625,NA,NA,NA,NA,1
2022,36109,1,52,47,3,4,0.00341448094695806,248.5679931640625,4.228280067443848,0.3098909854888916,1842.510009765625,NA,NA,NA,NA,1
2022,36109,1,52,47,3,5,0.04766754433512688,1241.3299560546875,51.33869934082031,0.3098909854888916,1842.510009765625,NA,NA,NA,NA,1
2022,36109,1,53,41,1,1,0.0097864344716072,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,41,1,2,0,0,0,18.09779930114746,11101.2998046875,NA,NA,NA,NA,1
2022,36109,1,53,41,1,3,0.02328813076019287,350837,7587.2998046875,18.09779930114746,11101.2998046875,NA,NA,NA,NA,1
2022,36109,1,53,41,1,4,0.00145618664100766,28901.5,502.0669860839844,18.09779930114746,11101.2998046875,NA,NA,NA,NA,1
2022,36109,1,53,41,1,5,0.01777630485594272,144332,5124.580078125,18.09779930114746,11101.2998046875,NA,NA,NA,NA,1
2022,36109,1,53,41,2,1,0.01083966065198183,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,41,2,2,0,0,0,16.580699920654297,7634.93017578125,NA,NA,NA,NA,1
2022,36109,1,53,41,2,3,0.01638318039476871,241289,5218.169921875,16.580699920654297,7634.93017578125,NA,NA,NA,NA,1
2022,36109,1,53,41,2,4,0.00112752302084118,19877.099609375,345.2969970703125,16.580699920654297,7634.93017578125,NA,NA,NA,NA,1
2022,36109,1,53,41,2,5,0.00998998526483774,99264.296875,3524.43994140625,16.580699920654297,7634.93017578125,NA,NA,NA,NA,1
2022,36109,1,53,42,1,1,0.00989102758467197,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,42,1,2,0,0,0,8.8782196044921875,5525.43017578125,NA,NA,NA,NA,1
2022,36109,1,53,42,1,3,0.01482220645993948,174622,3776.419921875,8.8782196044921875,5525.43017578125,NA,NA,NA,NA,1
2022,36109,1,53,42,1,4,9.745590505190194e-4,14385.099609375,249.89300537109375,8.8782196044921875,5525.43017578125,NA,NA,NA,NA,1
2022,36109,1,53,42,1,5,0.01107170898467302,71838.1015625,2550.64990234375,8.8782196044921875,5525.43017578125,NA,NA,NA,NA,1
2022,36109,1,53,42,2,1,0.00470110448077321,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,42,2,2,0,0,0,7.030990123748779,3424.909912109375,NA,NA,NA,NA,1
2022,36109,1,53,42,2,3,0.00710474094375968,108238,2340.7900390625,7.030990123748779,3424.909912109375,NA,NA,NA,NA,1
2022,36109,1,53,42,2,4,4.8725970555096865e-4,8916.5400390625,154.89500427246094,7.030990123748779,3424.909912109375,NA,NA,NA,NA,1
2022,36109,1,53,42,2,5,0.00436614081263542,44528.3984375,1581.010009765625,7.030990123748779,3424.909912109375,NA,NA,NA,NA,1
2022,36109,1,53,46,1,1,0.00286292959935963,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,46,1,2,0,0,0,2.4256300926208496,1282.3699951171875,NA,NA,NA,NA,1
2022,36109,1,53,46,1,3,0.00786691717803478,40527,876.447998046875,2.4256300926208496,1282.3699951171875,NA,NA,NA,NA,1
2022,36109,1,53,46,1,4,5.681508919224143e-4,3338.56005859375,57.996299743652344,2.4256300926208496,1282.3699951171875,NA,NA,NA,NA,1
2022,36109,1,53,46,1,5,0.00504366960376501,16672.5,591.96697998046875,2.4256300926208496,1282.3699951171875,NA,NA,NA,NA,1
2022,36109,1,53,46,2,1,0.00744782853871583,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,46,2,2,0,0,0,9.004650115966797,3204.25,NA,NA,NA,NA,1
2022,36109,1,53,46,2,3,0.01825826242566108,101265,2189.97998046875,9.004650115966797,3204.25,NA,NA,NA,NA,1
2022,36109,1,53,46,2,4,0.00122176762670278,8342.0703125,144.91600036621094,9.004650115966797,3204.25,NA,NA,NA,NA,1
2022,36109,1,53,46,2,5,0.01151689700782299,41659.6015625,1479.1500244140625,9.004650115966797,3204.25,NA,NA,NA,NA,1
2022,36109,1,53,47,1,1,2.7354221856512595e-6,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,47,1,2,0,0,0,0.00324172992259264,0.41520199179649353,NA,NA,NA,NA,1
2022,36109,1,53,47,1,3,1.1195310435141437e-5,13.121800422668455,0.2837750017642975,0.00324172992259264,0.41520199179649353,NA,NA,NA,NA,1
2022,36109,1,53,47,1,4,5.715975248676841e-7,1.080960035324097,0.01877789944410324,0.00324172992259264,0.41520199179649353,NA,NA,NA,NA,1
2022,36109,1,53,47,1,5,1.0376069440098943e-5,5.398190021514893,0.19166600704193115,0.00324172992259264,0.41520199179649353,NA,NA,NA,NA,1
2022,36109,1,53,47,2,1,0.00500086648389697,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,53,47,2,2,0,0,0,7.037169933319092,2477.10009765625,NA,NA,NA,NA,1
2022,36109,1,53,47,2,3,0.010728663764894,78284.296875,1693,7.037169933319092,2477.10009765625,NA,NA,NA,NA,1
2022,36109,1,53,47,2,4,7.491536089219153e-4,6448.9599609375,112.02899932861328,7.037169933319092,2477.10009765625,NA,NA,NA,NA,1
2022,36109,1,53,47,2,5,0.00647062063217163,32205.599609375,1143.47998046875,7.037169933319092,2477.10009765625,NA,NA,NA,NA,1
2022,36109,1,54,41,1,1,0.03743597492575645,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,41,1,2,0,0,0,55.12580108642578,9084.150390625,NA,NA,NA,NA,1
2022,36109,1,54,41,1,3,0.13313885033130646,173725,4047.580078125,55.12580108642578,9084.150390625,NA,NA,NA,NA,1
2022,36109,1,54,41,1,4,0.00851192697882652,14311.2998046875,243.4429931640625,55.12580108642578,9084.150390625,NA,NA,NA,NA,1
2022,36109,1,54,41,1,5,0.09003624320030212,71469.203125,2955.830078125,55.12580108642578,9084.150390625,NA,NA,NA,NA,1
2022,36109,1,54,41,2,1,0.00177472818177193,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,41,2,2,0,0,0,15.596699714660645,3046.639892578125,NA,NA,NA,NA,1
2022,36109,1,54,41,2,3,0.00980288255959749,58263.8984375,1357.47998046875,15.596699714660645,3046.639892578125,NA,NA,NA,NA,1
2022,36109,1,54,41,2,4,6.38087629340589e-4,4799.7099609375,81.64579772949219,15.596699714660645,3046.639892578125,NA,NA,NA,NA,1
2022,36109,1,54,41,2,5,0.00620716391131281,23969.30078125,991.32501220703125,15.596699714660645,3046.639892578125,NA,NA,NA,NA,1
2022,36109,1,54,42,1,1,0.15304245054721832,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,42,1,2,0,0,0,116.5530014038086,19698.099609375,NA,NA,NA,NA,1
2022,36109,1,54,42,1,3,0.25910744071006775,376707,8776.7998046875,116.5530014038086,19698.099609375,NA,NA,NA,NA,1
2022,36109,1,54,42,1,4,0.015330377966165539,31032.599609375,527.88299560546875,116.5530014038086,19698.099609375,NA,NA,NA,NA,1
2022,36109,1,54,42,1,5,0.18785613775253296,154974,6409.43017578125,116.5530014038086,19698.099609375,NA,NA,NA,NA,1
2022,36109,1,54,42,2,1,2.0779328770004213e-4,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,42,2,2,0,0,0,2.093950033187866,332.51800537109375,NA,NA,NA,NA,1
2022,36109,1,54,42,2,3,0.004571960773319,6359.06982421875,148.15899658203125,2.093950033187866,332.51800537109375,NA,NA,NA,NA,1
2022,36109,1,54,42,2,4,2.989556232932955e-4,523.85198974609375,8.911040306091309,2.093950033187866,332.51800537109375,NA,NA,NA,NA,1
2022,36109,1,54,42,2,5,0.00283289956860244,2616.070068359375,108.1959991455078,2.093950033187866,332.51800537109375,NA,NA,NA,NA,1
2022,36109,1,54,46,1,1,0.05435576289892197,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,46,1,2,0,0,0,45.24530029296875,8294.5,NA,NA,NA,NA,1
2022,36109,1,54,46,1,3,0.06531652808189392,158624,3695.739990234375,45.24530029296875,8294.5,NA,NA,NA,NA,1
2022,36109,1,54,46,1,4,0.00356630701571702,13067.2001953125,222.281005859375,45.24530029296875,8294.5,NA,NA,NA,NA,1
2022,36109,1,54,46,1,5,0.05697368830442428,65256.6015625,2698.889892578125,45.24530029296875,8294.5,NA,NA,NA,NA,1
2022,36109,1,54,46,2,1,0.00206534774042665,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,46,2,2,0,0,0,20.323999404907227,3516.300048828125,NA,NA,NA,NA,1
2022,36109,1,54,46,2,3,0.05411526560783386,67245.703125,1566.739990234375,20.323999404907227,3516.300048828125,NA,NA,NA,NA,1
2022,36109,1,54,46,2,4,0.00342534529045224,5539.6201171875,94.23200225830078,20.323999404907227,3516.300048828125,NA,NA,NA,NA,1
2022,36109,1,54,46,2,5,0.03482504189014435,27664.400390625,1144.1400146484375,20.323999404907227,3516.300048828125,NA,NA,NA,NA,1
2022,36109,1,54,47,1,1,4.721242585219443e-4,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,47,1,2,0,0,0,0.28403300046920776,36.32699966430664,NA,NA,NA,NA,1
2022,36109,1,54,47,1,3,0.00194618746172636,694.71697998046875,16.18600082397461,0.28403300046920776,36.32699966430664,NA,NA,NA,NA,1
2022,36109,1,54,47,1,4,1.0531994485063478e-4,57.22990036010742,0.973514974117279,0.28403300046920776,36.32699966430664,NA,NA,NA,NA,1
2022,36109,1,54,47,1,5,0.0015731668099761,285.802001953125,11.820199966430664,0.28403300046920776,36.32699966430664,NA,NA,NA,NA,1
2022,36109,1,54,47,2,1,0.00147011631634086,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,47,2,2,0,0,0,13.675700187683104,2529.050048828125,NA,NA,NA,NA,1
2022,36109,1,54,47,2,3,0.01660250499844551,48365.3984375,1126.8499755859375,13.675700187683104,2529.050048828125,NA,NA,NA,NA,1
2022,36109,1,54,47,2,4,0.00112162134610116,3984.2900390625,67.7750015258789,13.675700187683104,2529.050048828125,NA,NA,NA,NA,1
2022,36109,1,54,47,2,5,0.01010046899318695,19897.19921875,822.90802001953125,13.675700187683104,2529.050048828125,NA,NA,NA,NA,1
2022,36109,1,54,47,3,1,1.2614059414772782e-5,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,54,47,3,2,0,0,0,0.10175500065088272,22.01449966430664,NA,NA,NA,NA,1
2022,36109,1,54,47,3,3,0.0039386129938066,421.0050048828125,9.808910369873049,0.10175500065088272,22.01449966430664,NA,NA,NA,NA,1
2022,36109,1,54,47,3,4,2.31737649301067e-4,34.68190002441406,0.5899580121040344,0.10175500065088272,22.01449966430664,NA,NA,NA,NA,1
2022,36109,1,54,47,3,5,0.00272653880529105,173.197998046875,7.163149833679199,0.10175500065088272,22.01449966430664,NA,NA,NA,NA,1
2022,36109,1,61,46,1,1,2.3846807016525415e-4,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,61,46,1,2,0,0,0,0.21501900255680084,15.62049961090088,NA,NA,NA,NA,1
2022,36109,1,61,46,1,3,0.00130181398708373,416.6709899902344,9.01103973388672,0.21501900255680084,15.62049961090088,NA,NA,NA,NA,1
2022,36109,1,61,46,1,4,2.757498004939407e-4,98.714996337890625,1.714840054512024,0.21501900255680084,15.62049961090088,NA,NA,NA,NA,1
2022,36109,1,61,46,1,5,3.5310699604451656e-4,78.129302978515625,2.7740299701690674,0.21501900255680084,15.62049961090088,NA,NA,NA,NA,1
2022,36109,1,61,46,2,1,0.01324603706598281,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,61,46,2,2,0,0,0,7.71835994720459,9266.080078125,NA,NA,NA,NA,1
2022,36109,1,61,46,2,3,0.03660181164741516,247168,5345.330078125,7.71835994720459,9266.080078125,NA,NA,NA,NA,1
2022,36109,1,61,46,2,4,0.00714712170884013,58557.6015625,1017.239990234375,7.71835994720459,9266.080078125,NA,NA,NA,NA,1
2022,36109,1,61,46,2,5,0.01049608644098043,46346.30078125,1645.550048828125,7.71835994720459,9266.080078125,NA,NA,NA,NA,1
2022,36109,1,61,47,1,1,7.391793187707663e-4,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,61,47,1,2,0,0,0,0.1878730058670044,502.3259887695313,NA,NA,NA,NA,1
2022,36109,1,61,47,1,3,0.00469949701800942,13399.2998046875,289.7770080566406,0.1878730058670044,502.3259887695313,NA,NA,NA,NA,1
2022,36109,1,61,47,1,4,0.00140192941762506,3174.47998046875,55.14590072631836,0.1878730058670044,502.3259887695313,NA,NA,NA,NA,1
2022,36109,1,61,47,1,5,8.229339146055281e-4,2512.489990234375,89.20719909667969,0.1878730058670044,502.3259887695313,NA,NA,NA,NA,1
2022,36109,1,61,47,2,1,0.09775625169277193,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,61,47,2,2,0,0,0,53.74449920654297,92959.203125,NA,NA,NA,NA,1
2022,36109,1,61,47,2,3,0.1894763857126236,2479640,53625.3984375,53.74449920654297,92959.203125,NA,NA,NA,NA,1
2022,36109,1,61,47,2,4,0.03880148753523826,587462,10205.2001953125,53.74449920654297,92959.203125,NA,NA,NA,NA,1
2022,36109,1,61,47,2,5,0.05535779520869255,464955,16508.5,53.74449920654297,92959.203125,NA,NA,NA,NA,1
2022,36109,1,61,49,2,1,0.01713209599256515,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,61,49,2,2,0,0,0,1.134310007095337,2480.830078125,NA,NA,NA,NA,1
2022,36109,1,61,49,2,3,0.0608442984521389,66175.1015625,1431.1199951171875,1.134310007095337,2480.830078125,NA,NA,NA,NA,1
2022,36109,1,61,49,2,4,0.0134897967800498,15677.7998046875,272.3489990234375,1.134310007095337,2480.830078125,NA,NA,NA,NA,1
2022,36109,1,61,49,2,5,0.01413976494222879,12408.400390625,440.5679931640625,1.134310007095337,2480.830078125,NA,NA,NA,NA,1
2022,36109,1,62,46,2,1,0.00260562635958194,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,62,46,2,2,0,0,0,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,1
2022,36109,1,62,46,2,3,0.02050494216382503,138879,3003.429931640625,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,1
2022,36109,1,62,46,2,4,0.00398613605648279,32902.30078125,571.5670166015625,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,1
2022,36109,1,62,46,2,5,0.0058484049513936,26041,924.5989990234376,1.4999200105667114,228.89100646972656,172.11900329589844,17.64459991455078,0,48.77799987792969,1
2022,36109,1,62,47,2,1,0.16882944107055664,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,62,47,2,2,0,0,0,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,1
2022,36109,1,62,47,2,3,1.204197883605957,8832530,191015,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,1
2022,36109,1,62,47,2,4,0.24975605309009552,2092550,36351,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,1
2022,36109,1,62,47,2,5,0.3312234878540039,1656180,58803.5,85.10050201416016,14557.2001953125,10539,1374.3199462890625,0,3257.639892578125,1
2022,36109,1,62,49,2,1,0.02050377428531646,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,1,62,49,2,2,0,0,0,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,1
2022,36109,1,62,49,2,3,0.17745889723300934,193788,4190.91015625,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,1
2022,36109,1,62,49,2,4,0.03942151740193367,45911,797.54901123046875,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,1
2022,36109,1,62,49,2,5,0.04119754582643509,36336.8984375,1290.1600341796875,1.399549961090088,319.3890075683594,243.2209930419922,23.06319999694824,0,66.57099914550781,1
2022,36109,2,11,10,1,1,0.9436731934547424,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,11,10,1,2,0,0,0,2175,145826,NA,NA,NA,NA,1
2022,36109,2,11,10,1,3,23.624073028564453,1496500,30706.400390625,2175,145826,NA,NA,NA,NA,1
2022,36109,2,11,10,1,4,1.992416501045227,122652,2070.5,2175,145826,NA,NA,NA,NA,1
2022,36109,2,11,10,1,5,12.683523178100586,799891,37240.5,2175,145826,NA,NA,NA,NA,1
2022,36109,2,21,20,1,1,182.84507751464844,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,21,20,1,2,0,0,0,19064.099609375,24522100,NA,NA,NA,NA,1
2022,36109,2,21,20,1,3,279.43121337890625,97024800,1990830,19064.099609375,24522100,NA,NA,NA,NA,1
2022,36109,2,21,20,1,4,36.858177185058594,13263700,223906,19064.099609375,24522100,NA,NA,NA,NA,1
2022,36109,2,21,20,1,5,263.8639831542969,70071696,3262330,19064.099609375,24522100,NA,NA,NA,NA,1
2022,36109,2,21,20,2,1,1.1050440073013306,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,21,20,2,2,0,0,0,107.31700134277344,106390,NA,NA,NA,NA,1
2022,36109,2,21,20,2,3,2.29091215133667,420945,8637.2900390625,107.31700134277344,106390,NA,NA,NA,NA,1
2022,36109,2,21,20,2,4,0.29855960607528687,57544.8984375,971.4199829101564,107.31700134277344,106390,NA,NA,NA,NA,1
2022,36109,2,21,20,2,5,2.2140138149261475,304008,14153.7001953125,107.31700134277344,106390,NA,NA,NA,NA,1
2022,36109,2,21,20,5,1,0.0010263342410326,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,21,20,5,2,0,0,0,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,1
2022,36109,2,21,20,5,3,0.00122478627599775,646.40899658203125,13.263500213623049,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,1
2022,36109,2,21,20,5,4,1.64596684044227e-4,88.36669921875,1.491729974746704,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,1
2022,36109,2,21,20,5,5,0.00111844611819833,466.8389892578125,21.734600067138672,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,1
2022,36109,2,21,20,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,21,20,9,2,0,0,0,118.50399780273438,195462,NA,NA,NA,NA,1
2022,36109,2,21,20,9,3,0,773369,15868.599609375,118.50399780273438,195462,NA,NA,NA,NA,1
2022,36109,2,21,20,9,4,0,105723,1784.7099609375,118.50399780273438,195462,NA,NA,NA,NA,1
2022,36109,2,21,20,9,5,0,558530,26003.5,118.50399780273438,195462,NA,NA,NA,NA,1
2022,36109,2,31,30,1,1,313.08837890625,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,31,30,1,2,0,0,0,34137.5,46711300,NA,NA,NA,NA,1
2022,36109,2,31,30,1,3,520.62432861328125,215327008,4418260,34137.5,46711300,NA,NA,NA,NA,1
2022,36109,2,31,30,1,4,72.54035186767578,29436100,496913,34137.5,46711300,NA,NA,NA,NA,1
2022,36109,2,31,30,1,5,438.888427734375,155510000,7240080,34137.5,46711300,NA,NA,NA,NA,1
2022,36109,2,31,30,2,1,7.974242687225342,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,31,30,2,2,0,0,0,228.11599731445313,237701,NA,NA,NA,NA,1
2022,36109,2,31,30,2,3,11.033493995666504,1095740,22483.30078125,228.11599731445313,237701,NA,NA,NA,NA,1
2022,36109,2,31,30,2,4,1.4734152555465698,149793,2528.659912109375,228.11599731445313,237701,NA,NA,NA,NA,1
2022,36109,2,31,30,2,5,10.258196830749512,791351,36842.8984375,228.11599731445313,237701,NA,NA,NA,NA,1
2022,36109,2,31,30,5,1,0.00726744206622242,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,31,30,5,2,0,0,0,0.9795339703559875,1412,NA,NA,NA,NA,1
2022,36109,2,31,30,5,3,0.01027270779013633,6508.990234375,133.5570068359375,0.9795339703559875,1412,NA,NA,NA,NA,1
2022,36109,2,31,30,5,4,0.00145044736564159,889.8070068359375,15.020899772644045,0.9795339703559875,1412,NA,NA,NA,NA,1
2022,36109,2,31,30,5,5,0.00844524893909692,4700.830078125,218.8560028076172,0.9795339703559875,1412,NA,NA,NA,NA,1
2022,36109,2,31,30,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,31,30,9,2,0,0,0,62.99580001831055,103337,NA,NA,NA,NA,1
2022,36109,2,31,30,9,3,0,476358,9774.2900390625,62.99580001831055,103337,NA,NA,NA,NA,1
2022,36109,2,31,30,9,4,0,65120.1015625,1099.2900390625,62.99580001831055,103337,NA,NA,NA,NA,1
2022,36109,2,31,30,9,5,0,344028,16016.900390625,62.99580001831055,103337,NA,NA,NA,NA,1
2022,36109,2,31,41,1,1,26.283296585083008,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,31,41,1,2,0,0,0,623.666015625,739870,NA,NA,NA,NA,1
2022,36109,2,31,41,1,3,18.81631088256836,3410620,69981.703125,623.666015625,739870,NA,NA,NA,NA,1
2022,36109,2,31,41,1,4,2.2322161197662354,466245,7870.72021484375,623.666015625,739870,NA,NA,NA,NA,1
2022,36109,2,31,41,1,5,20.57221412658691,2463160,114677,623.666015625,739870,NA,NA,NA,NA,1
2022,36109,2,31,41,2,1,1.3739807605743408,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,31,41,2,2,0,0,0,601.76397705078125,716869,NA,NA,NA,NA,1
2022,36109,2,31,41,2,3,3.964968919754028,3304580,67806.1015625,601.76397705078125,716869,NA,NA,NA,NA,1
2022,36109,2,31,41,2,4,0.47567084431648254,451750,7626.02978515625,601.76397705078125,716869,NA,NA,NA,NA,1
2022,36109,2,31,41,2,5,5.200660228729248,2386580,111112,601.76397705078125,716869,NA,NA,NA,NA,1
2022,36109,2,32,30,1,1,22.62335968017578,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,32,30,1,2,0,0,0,2185.159912109375,3197860,NA,NA,NA,NA,1
2022,36109,2,32,30,1,3,27.75971031188965,13969100,325463,2185.159912109375,3197860,NA,NA,NA,NA,1
2022,36109,2,32,30,1,4,3.837883234024048,1909640,32484,2185.159912109375,3197860,NA,NA,NA,NA,1
2022,36109,2,32,30,1,5,25.877086639404297,10088600,417243,2185.159912109375,3197860,NA,NA,NA,NA,1
2022,36109,2,32,30,2,1,0.9723932147026062,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,32,30,2,2,0,0,0,23.835399627685547,24870.69921875,NA,NA,NA,NA,1
2022,36109,2,32,30,2,3,1.233143925666809,108642,2531.22998046875,23.835399627685547,24870.69921875,NA,NA,NA,NA,1
2022,36109,2,32,30,2,4,0.15916922688484192,14851.7998046875,252.63800048828125,23.835399627685547,24870.69921875,NA,NA,NA,NA,1
2022,36109,2,32,30,2,5,1.1576935052871704,78462,3245.030029296875,23.835399627685547,24870.69921875,NA,NA,NA,NA,1
2022,36109,2,32,30,5,1,0.00175871467217803,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,32,30,5,2,0,0,0,0.22839200496673584,347.3330078125,NA,NA,NA,NA,1
2022,36109,2,32,30,5,3,0.00188788445666432,1517.25,35.34989929199219,0.22839200496673584,347.3330078125,NA,NA,NA,NA,1
2022,36109,2,32,30,5,4,2.692239941097796e-4,207.41400146484375,3.5282299518585205,0.22839200496673584,347.3330078125,NA,NA,NA,NA,1
2022,36109,2,32,30,5,5,0.00175500905606895,1095.760009765625,45.318599700927734,0.22839200496673584,347.3330078125,NA,NA,NA,NA,1
2022,36109,2,32,30,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,36109,2,32,30,9,2,0,0,0,3.7639598846435542,6385.52001953125,NA,NA,NA,NA,1
2022,36109,2,32,30,9,3,0,27893.69921875,649.88897705078125,3.7639598846435542,6385.52001953125,NA,NA,NA,NA,1
2022,36109,2,32,30,9,4,0,3813.18994140625,64.8644027709961,3.7639598846435542,6385.52001953125,NA,NA,NA,NA,1
2022,36109,2,32,30,9,5,0,20145,833.156005859375,3.7639598846435542,6385.52001953125,NA,NA,NA,NA,1
2022,36109,2,32,41,1,1,16.998043060302734,NA,NA,NA,NA,NA,NA,NA,NA,1
